"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-05-27 00:00:00",86538,27738,0,0,15996,168839.42857142858,
"2019-05-28 00:00:00",77317,83178,0,0,0,165246.42857142858,
"2019-05-29 00:00:00",46865,33304,799,0,183002,188483.57142857142,
"2019-05-30 00:00:00",101490,47999,0,0,4509,189757.42857142858,
"2019-05-31 00:00:00",88076,64545,1250,0,131632,190699,
"2019-06-01 00:00:00",58861,18764,0,0,46347,176903.42857142858,
"2019-06-02 00:00:00",16399,49688,0,0,34104,174058.14285714287,
"2019-06-03 00:00:00",57926,52219,1126,0,107252,186665.57142857142,
"2019-06-04 00:00:00",60637,67961,0,0,51432,189456.42857142858,
"2019-06-05 00:00:00",179232,68596,0,0,77838,198270.2857142857,
"2019-06-06 00:00:00",203701,49008,4976,0,35871,218207.14285714287,
"2019-06-07 00:00:00",108366,78984,4126,0,95199,218374.7142857143,
"2019-06-08 00:00:00",84531,66964,1910,0,38470,228075.2857142857,
"2019-06-09 00:00:00",91279,51352,2228,0,23005,237743,
"2019-06-10 00:00:00",27859,0,0,0,2427,210851.85714285713,
"2019-06-11 00:00:00",74656,84301,1910,0,153781,230083,
"2019-06-12 00:00:00",47407,44957,533,0,0,196830,
"2019-06-13 00:00:00",240615,0,8403,0,11369,192091.57142857142,
"2019-06-14 00:00:00",96733,83214,3326,0,40663,183128.85714285713,
"2019-06-15 00:00:00",97629,0,0,0,51209,176980.42857142858,
"2019-06-16 00:00:00",198316,60101,0,0,9407,191260.42857142858,
"2019-06-17 00:00:00",47100,77904,0,0,49591,211876,
"2019-06-18 00:00:00",0,27738,0,0,2352,171224.7142857143,
"2019-06-19 00:00:00",32345,69549,0,0,194033,200229,
"2019-06-20 00:00:00",182241,73128,11540,164,19025,203902.14285714287,
"2019-06-21 00:00:00",95011,0,0,0,58925,193902,
"2019-06-22 00:00:00",81580,75337,13608,0,115084,213440.85714285713,
"2019-06-23 00:00:00",90576,0,0,0,21939,191253.57142857142,
"2019-06-24 00:00:00",84531,36545,3229,0,23525,187430,
"2019-06-25 00:00:00",0,91076,0,0,94212,209601.14285714287,
